batch_id,run_id,participant_set,project_set,weight_profile,method,is_main_method,feasible,objective_score,mean_team_score,min_team_score,max_team_score,fairness_deviation,assigned_count,required_slots,sample_count,feasible_count,objective_score_std,objective_score_min,objective_score_max,mean_team_score_std,mean_team_score_min,mean_team_score_max,min_team_score_std,min_team_score_min,min_team_score_max,max_team_score_std,max_team_score_min,max_team_score_max,fairness_deviation_std,fairness_deviation_min,fairness_deviation_max,participant_count,project_count,total_runtime_seconds
ex-all-all-def,participants_120-projects_c-weights_default,120,c,default,machado_k_rounds_li,False,True,4.038546404471648,0.8179471125796897,0.7052030611920301,0.9099596948992312,0.2047566337072011,19,19,1,1,,,,,,,,,,,,,,,,120,5,14.061675702001594
ex-all-all-def,participants_120-projects_d-weights_default,120,d,default,thesis,True,True,4.799654968072398,0.8086884448069935,0.6961827232375342,0.9060855263157894,0.20990280307825526,24,24,1,1,,,,,,,,,,,,,,,,120,6,23.139480214002106
ex-all-all-def,participants_120-projects_d-weights_default,120,d,default,random,False,True,2.242094819111658,0.3883899496510624,0.20433072128773033,0.5573102364665968,0.35297951517886655,24,24,30,30,0.3252152714811228,1.6771874019822508,3.232674814095197,0.0539900347704367,0.2913092489113161,0.5495223069062001,0.08060855988140729,0.08053919537895751,0.41171162361610913,0.0704862909818601,0.43228539339005845,0.7029201835613068,0.08661531212103842,0.15249778182501889,0.49928726419224256,120,6,23.139480214002106
ex-all-all-def,participants_120-projects_d-weights_default,120,d,default,greedy_fit,False,True,3.908096479274265,0.6613448536233902,0.5499938844039061,0.7898844542682119,0.2398905698643058,24,24,1,1,,,,,,,,,,,,,,,,120,6,23.139480214002106
ex-all-all-def,participants_120-projects_d-weights_default,120,d,default,machado_k_rounds,False,True,3.87571679457526,0.6561653040865976,0.5524488729871044,0.7975489927644037,0.24510011977729929,24,24,1,1,,,,,,,,,,,,,,,,120,6,23.139480214002106
ex-all-all-def,participants_120-projects_d-weights_default,120,d,default,thesis_no_li,False,True,4.714403899116159,0.7950733142571746,0.6807511044177574,0.9048950501253132,0.2241439457075558,24,24,1,1,,,,,,,,,,,,,,,,120,6,23.139480214002106
ex-all-all-def,participants_120-projects_d-weights_default,120,d,default,machado_k_rounds_li,False,True,4.727368162423741,0.7961304636253754,0.6961827232375342,0.8938412005515819,0.19765847731404773,24,24,1,1,,,,,,,,,,,,,,,,120,6,23.139480214002106
ex-all-all-def,participants_120-projects_e-weights_default,120,e,default,thesis,True,True,6.34038093315719,0.7988726069401321,0.6985425101214575,0.900942199576923,0.2023996894554655,34,34,1,1,,,,,,,,,,,,,,,,120,8,97.0657640190002
ex-all-all-def,participants_120-projects_e-weights_default,120,e,default,random,False,True,3.237141401410455,0.4158011807887866,0.23514670213139444,0.592218881730746,0.3570721795993515,34,34,30,30,0.32140531655174576,2.6814311471988437,3.7053914515909923,0.040448433259518544,0.34421483658033686,0.4770727795139656,0.0617757176011847,0.13678056531234611,0.3659603255836313,0.07694987141218584,0.4139262270791512,0.7459834949493711,0.09007032021706037,0.14078328444953736,0.5905435529994204,120,8,97.0657640190002
ex-all-all-def,participants_120-projects_e-weights_default,120,e,default,greedy_fit,False,True,4.714532652619094,0.6020230569461125,0.36630968813789266,0.7729168999371148,0.4066072117992221,34,34,1,1,,,,,,,,,,,,,,,,120,8,97.0657640190002
