batch_id,run_id,participant_set,project_set,weight_profile,method,is_main_method,feasible,objective_score,mean_team_score,min_team_score,max_team_score,fairness_deviation,assigned_count,required_slots,sample_count,feasible_count,objective_score_std,objective_score_min,objective_score_max,mean_team_score_std,mean_team_score_min,mean_team_score_max,min_team_score_std,min_team_score_min,min_team_score_max,max_team_score_std,max_team_score_min,max_team_score_max,fairness_deviation_std,fairness_deviation_min,fairness_deviation_max,participant_count,project_count,total_runtime_seconds
ex-240-all-all,participants_240-projects_b-weights_skill_heavy,240,b,skill_heavy,machado_k_rounds,False,True,2.6033830012345702,0.6532853468548344,0.6263065930317494,0.6653401377708197,0.03903354473907028,16,16,1,1,,,,,,,,,,,,,,,,240,4,24.440289952997773
ex-240-all-all,participants_240-projects_b-weights_skill_heavy,240,b,skill_heavy,thesis_no_li,False,True,3.4614351847564095,0.8688004733190928,0.8414108187134502,0.8964776527932973,0.05506683407984703,16,16,1,1,,,,,,,,,,,,,,,,240,4,24.440289952997773
ex-240-all-all,participants_240-projects_b-weights_skill_heavy,240,b,skill_heavy,machado_k_rounds_li,False,True,3.5232387347507195,0.885987617578249,0.8585486126933496,0.9413955549424556,0.08284694224910605,16,16,1,1,,,,,,,,,,,,,,,,240,4,24.440289952997773
ex-240-all-all,participants_240-projects_c-weights_balance_heavy,240,c,balance_heavy,thesis,True,True,4.119786264466417,0.8322906343753004,0.7276251897930781,0.8942928194334197,0.16666762964034154,19,19,1,1,,,,,,,,,,,,,,,,240,5,31.523035610996885
ex-240-all-all,participants_240-projects_c-weights_balance_heavy,240,c,balance_heavy,random,False,True,1.9388271001029413,0.4031555583277416,0.25221838041805955,0.5600211465611253,0.30780276614306584,19,19,30,30,0.25386035107170696,1.4462275009123666,2.546680566207471,0.05056633336255669,0.3079854125813154,0.5263687504548815,0.06864719660376399,0.099270287525267,0.36776767364403673,0.0737220357114411,0.43103781792281093,0.7378216374269005,0.08430763785655396,0.1288011695906433,0.48020278537160943,240,5,31.523035610996885
ex-240-all-all,participants_240-projects_c-weights_balance_heavy,240,c,balance_heavy,greedy_fit,False,True,3.244408817397135,0.6716527537381828,0.4667762057314726,0.9221960109065874,0.4554198051751148,19,19,1,1,,,,,,,,,,,,,,,,240,5,31.523035610996885
ex-240-all-all,participants_240-projects_c-weights_balance_heavy,240,c,balance_heavy,machado_k_rounds,False,True,3.2120040476252805,0.6619970469370232,0.47438446719645955,0.866309215435803,0.3919247482393434,19,19,1,1,,,,,,,,,,,,,,,,240,5,31.523035610996885
ex-240-all-all,participants_240-projects_c-weights_balance_heavy,240,c,balance_heavy,thesis_no_li,False,True,3.9446905114490773,0.7971986771648124,0.7227786322325386,0.8879901297324778,0.16521149749993924,19,19,1,1,,,,,,,,,,,,,,,,240,5,31.523035610996885
ex-240-all-all,participants_240-projects_c-weights_balance_heavy,240,c,balance_heavy,machado_k_rounds_li,False,True,4.168184510808004,0.8439753749069027,0.7276251897930781,0.9343946446991155,0.20676945490603738,19,19,1,1,,,,,,,,,,,,,,,,240,5,31.523035610996885
ex-240-all-all,participants_240-projects_c-weights_default,240,c,default,thesis,True,True,4.131981061275599,0.837156354773041,0.7159585231264114,0.9311613734848312,0.2152028503584198,19,19,1,1,,,,,,,,,,,,,,,,240,5,38.20919004499774
ex-240-all-all,participants_240-projects_c-weights_default,240,c,default,random,False,True,1.8951024290503098,0.3945347980938234,0.24197203538881976,0.5522582810640494,0.3102862456752296,19,19,30,30,0.25637647181541495,1.4005597377544718,2.515171794277646,0.051102617330516284,0.2988222546865785,0.5201854171215482,0.06930020266983151,0.09032291910421436,0.3611010069773701,0.07434470167184883,0.42432729160702143,0.7278874269005847,0.08567054122178921,0.13099415204678366,0.4873869958979252,240,5,38.20919004499774
ex-240-all-all,participants_240-projects_c-weights_default,240,c,default,greedy_fit,False,True,3.2035284711902485,0.6590933741188242,0.46141862131965566,0.829172218935144,0.36775359761548837,19,19,1,1,,,,,,,,,,,,,,,,240,5,38.20919004499774
ex-240-all-all,participants_240-projects_c-weights_default,240,c,default,machado_k_rounds,False,True,2.9898534493903774,0.6161425440852263,0.4594175234623577,0.8228546076053753,0.3634370841430176,19,19,1,1,,,,,,,,,,,,,,,,240,5,38.20919004499774
ex-240-all-all,participants_240-projects_c-weights_default,240,c,default,thesis_no_li,False,True,3.9262057644921544,0.7941481858384379,0.7113751234606088,0.8895157822607509,0.17814065880014207,19,19,1,1,,,,,,,,,,,,,,,,240,5,38.20919004499774
ex-240-all-all,participants_240-projects_c-weights_default,240,c,default,machado_k_rounds_li,False,True,4.13784132568618,0.8380549635603689,0.7159585231264114,0.9256924915890676,0.20973396846265624,19,19,1,1,,,,,,,,,,,,,,,,240,5,38.20919004499774
ex-240-all-all,participants_240-projects_c-weights_role_heavy,240,c,role_heavy,thesis,True,True,4.198205879928071,0.8503410114859913,0.7286778213720254,0.942674531379568,0.2139967100075426,19,19,1,1,,,,,,,,,,,,,,,,240,5,47.61138801499692
ex-240-all-all,participants_240-projects_c-weights_role_heavy,240,c,role_heavy,random,False,True,1.9119411309919276,0.3979669618365135,0.24457364357595426,0.5561483563385137,0.31157471276255944,19,19,30,30,0.25996655469393964,1.408701185122893,2.535111487260102,0.051885644941442564,0.3003354125813154,0.5243871715075131,0.06972917055557307,0.09032291910421436,0.36460977890719465,0.07674087104780543,0.4263009758175478,0.7364400584795321,0.08753835930462751,0.1288011695906433,0.49666331168739886,240,5,47.61138801499692
ex-240-all-all,participants_240-projects_c-weights_role_heavy,240,c,role_heavy,greedy_fit,False,True,3.253222222199561,0.6698081818465155,0.4689867320472621,0.8522614801793276,0.38327474813206547,19,19,1,1,,,,,,,,,,,,,,,,240,5,47.61138801499692
ex-240-all-all,participants_240-projects_c-weights_role_heavy,240,c,role_heavy,machado_k_rounds,False,True,3.238924273471924,0.6676503172474754,0.45657481908478925,0.8538840701466002,0.3973092510618109,19,19,1,1,,,,,,,,,,,,,,,,240,5,47.61138801499692
ex-240-all-all,participants_240-projects_c-weights_role_heavy,240,c,role_heavy,thesis_no_li,False,True,3.961008890345157,0.8006202476808704,0.7240944217062228,0.8924638139430041,0.16836939223678127,19,19,1,1,,,,,,,,,,,,,,,,240,5,47.61138801499692
ex-240-all-all,participants_240-projects_c-weights_role_heavy,240,c,role_heavy,machado_k_rounds_li,False,True,4.1934762280756255,0.8490797709920059,0.7286778213720254,0.9363683289096417,0.2076905075376163,19,19,1,1,,,,,,,,,,,,,,,,240,5,47.61138801499692
ex-240-all-all,participants_240-projects_c-weights_skill_heavy,240,c,skill_heavy,thesis,True,True,4.0922441822923545,0.8292769614325323,0.704467295056236,0.9210297945374628,0.21656249948122686,19,19,1,1,,,,,,,,,,,,,,,,240,5,35.33309189800093
ex-240-all-all,participants_240-projects_c-weights_skill_heavy,240,c,skill_heavy,random,False,True,1.8703531965941693,0.3896083361055193,0.23688870205548643,0.5476426377891955,0.31075393573370913,19,19,30,30,0.2553801793074307,1.3799424131930684,2.4926805662074707,0.050869189441502934,0.29479857047605224,0.5155512065952325,0.06940854900083664,0.08734046296386348,0.35610100697737007,0.07289103583586215,0.42077466002807407,0.7185453216374268,0.08501538886972455,0.1336257309941521,0.48418962747687255,240,5,35.33309189800093
ex-240-all-all,participants_240-projects_c-weights_skill_heavy,240,c,skill_heavy,greedy_fit,False,True,3.0655602577348144,0.6285834057093757,0.5176744555835311,0.8271015388317842,0.3094270832482531,19,19,1,1,,,,,,,,,,,,,,,,240,5,35.33309189800093
ex-240-all-all,participants_240-projects_c-weights_skill_heavy,240,c,skill_heavy,machado_k_rounds,False,True,3.0655602577348144,0.6285834057093757,0.5176744555835311,0.8271015388317842,0.3094270832482531,19,19,1,1,,,,,,,,,,,,,,,,240,5,35.33309189800093
ex-240-all-all,participants_240-projects_c-weights_skill_heavy,240,c,skill_heavy,thesis_no_li,False,True,3.958323156639754,0.802111403759531,0.699971614688679,0.9089070633202838,0.20893544863160485,19,19,1,1,,,,,,,,,,,,,,,,240,5,35.33309189800093
ex-240-all-all,participants_240-projects_c-weights_skill_heavy,240,c,skill_heavy,machado_k_rounds_li,False,True,4.092411416408198,0.8290830167924917,0.704467295056236,0.9164819652732782,0.21201467021704223,19,19,1,1,,,,,,,,,,,,,,,,240,5,35.33309189800093
ex-240-all-all,participants_240-projects_d-weights_balance_heavy,240,d,balance_heavy,thesis,True,True,5.037157738414955,0.8490476281773177,0.7216514560812807,0.9501635786770848,0.2285121225958041,24,24,1,1,,,,,,,,,,,,,,,,240,6,69.46368812399851
ex-240-all-all,participants_240-projects_d-weights_balance_heavy,240,d,balance_heavy,random,False,True,2.3860557645820286,0.4113003887670745,0.2452160434564549,0.5722023155381273,0.3269862720816724,24,24,30,30,0.32110494968609576,1.6386452225114212,3.0098090599167455,0.054053095829463535,0.28546808379294103,0.5157635020515995,0.06921356639926951,0.12429221650980704,0.3982461616603428,0.07803996474638121,0.4180394305235222,0.7373339712317484,0.0828130549086241,0.1655085905910429,0.47986949986656036,240,6,69.46368812399851
ex-240-all-all,participants_240-projects_d-weights_balance_heavy,240,d,balance_heavy,greedy_fit,False,True,4.1639104081109,0.7032619191057093,0.5246355892480689,0.7472800153414927,0.22264442609342383,24,24,1,1,,,,,,,,,,,,,,,,240,6,69.46368812399851
ex-240-all-all,participants_240-projects_d-weights_balance_heavy,240,d,balance_heavy,machado_k_rounds,False,True,4.1639104081109,0.7032619191057093,0.5246355892480689,0.7472800153414927,0.22264442609342383,24,24,1,1,,,,,,,,,,,,,,,,240,6,69.46368812399851
ex-240-all-all,participants_240-projects_d-weights_balance_heavy,240,d,balance_heavy,thesis_no_li,False,True,4.848604654579256,0.8188765331606571,0.655052118949035,0.9136702964877822,0.25861817753874716,24,24,1,1,,,,,,,,,,,,,,,,240,6,69.46368812399851
ex-240-all-all,participants_240-projects_d-weights_balance_heavy,240,d,balance_heavy,machado_k_rounds_li,False,True,4.9859213854790765,0.8392757011923686,0.7134780448749611,0.9124093315755014,0.19893128670054028,24,24,1,1,,,,,,,,,,,,,,,,240,6,69.46368812399851
ex-240-all-all,participants_240-projects_d-weights_default,240,d,default,thesis,True,True,4.994122650695657,0.8419299381188382,0.7129672455549649,0.9427951576244532,0.22982791206948827,24,24,1,1,,,,,,,,,,,,,,,,240,6,81.95914460899621
ex-240-all-all,participants_240-projects_d-weights_default,240,d,default,random,False,True,2.3338969561024965,0.40265319091132395,0.23599513702370636,0.5640838944854958,0.3280887574617894,24,24,30,30,0.3238567088741861,1.5791814067219474,2.9639702441272715,0.05452320217877073,0.27544396098592344,0.5082635020515995,0.07049791717525242,0.11185800598349124,0.39166721429192175,0.0786251195080223,0.40561837789194327,0.734110287021222,0.08326299991549974,0.1610349063805166,0.48506686828761303,240,6,81.95914460899621
ex-240-all-all,participants_240-projects_d-weights_default,240,d,default,greedy_fit,False,True,4.160675139720144,0.7013941252791566,0.5666099799017639,0.7573684277209469,0.19075844781918305,24,24,1,1,,,,,,,,,,,,,,,,240,6,81.95914460899621
ex-240-all-all,participants_240-projects_d-weights_default,240,d,default,machado_k_rounds,False,True,4.0990417330484705,0.6911218908338777,0.5666099799017639,0.7573684277209469,0.19075844781918305,24,24,1,1,,,,,,,,,,,,,,,,240,6,81.95914460899621
ex-240-all-all,participants_240-projects_d-weights_default,240,d,default,thesis_no_li,False,True,4.817864925798832,0.8136274899937017,0.6438240487735964,0.8994241054271049,0.2556000566535085,24,24,1,1,,,,,,,,,,,,,,,,240,6,81.95914460899621
ex-240-all-all,participants_240-projects_d-weights_default,240,d,default,machado_k_rounds_li,False,True,4.976282499310636,0.8393282034758938,0.6997385330519252,0.9384854192308328,0.2387468861789076,24,24,1,1,,,,,,,,,,,,,,,,240,6,81.95914460899621
ex-240-all-all,participants_240-projects_d-weights_role_heavy,240,d,role_heavy,thesis,True,True,5.048894580520218,0.851223066773809,0.719546192923386,0.9533214734139269,0.23377528049054097,24,24,1,1,,,,,,,,,,,,,,,,240,6,73.11185574299816
ex-240-all-all,participants_240-projects_d-weights_role_heavy,240,d,role_heavy,random,False,True,2.35810620317852,0.406737377071168,0.2393313943336479,0.5686036313276011,0.32927223699395314,24,24,30,30,0.3259786427672944,1.5921254856693159,2.9986412967588505,0.05484691801706593,0.27769176800346734,0.5142064845077399,0.0710752912593329,0.11185800598349124,0.3942987932392902,0.07921119064175594,0.4074604831551012,0.7406892343896431,0.08336574906315826,0.15090332743314822,0.49000107881392885,240,6,73.11185574299816
ex-240-all-all,participants_240-projects_d-weights_role_heavy,240,d,role_heavy,greedy_fit,False,True,4.1461415137502255,0.6988484990210122,0.5758205062175533,0.7636184277209469,0.18779792150339358,24,24,1,1,,,,,,,,,,,,,,,,240,6,73.11185574299816
ex-240-all-all,participants_240-projects_d-weights_role_heavy,240,d,role_heavy,machado_k_rounds,False,True,4.1461415137502255,0.6988484990210122,0.5758205062175533,0.7636184277209469,0.18779792150339358,24,24,1,1,,,,,,,,,,,,,,,,240,6,73.11185574299816
